"","OoCyte_1","OoCyte_2","OoCyte_3","Zygote_1","Zygote_2","Zygote_3","X2_Cell_embryo_1_Cell_1","X2_Cell_embryo_1_Cell_2","X2_Cell_embryo_2_Cell_1","X2_Cell_embryo_2_Cell_2","X2_Cell_embryo_3_Cell_1","X2_Cell_embryo_3_Cell_2","X4_Cell_embryo_1_Cell_1","X4_Cell_embryo_1_Cell_2","X4_Cell_embryo_1_Cell_3","X4_Cell_embryo_1_Cell_4","X4_Cell_embryo_2_Cell_1","X4_Cell_embryo_2_Cell_2","X4_Cell_embryo_2_Cell_3","X4_Cell_embryo_2_Cell_4","X4_Cell_embryo_3_Cell_1","X4_Cell_embryo_3_Cell_2","X4_Cell_embryo_3_Cell_3","X4_Cell_embryo_3_Cell_4","X8_Cell_embryo_1_Cell_1","X8_Cell_embryo_1_Cell_2","X8_Cell_embryo_1_Cell_3","X8_Cell_embryo_1_Cell_4","X8_Cell_embryo_2_Cell_1","X8_Cell_embryo_2_Cell_2","X8_Cell_embryo_2_Cell_3","X8_Cell_embryo_2_Cell_4","X8_Cell_embryo_2_Cell_5","X8_Cell_embryo_2_Cell_6","X8_Cell_embryo_2_Cell_7","X8_Cell_embryo_2_Cell_8","X8_Cell_embryo_3_Cell_1","X8_Cell_embryo_3_Cell_2","X8_Cell_embryo_3_Cell_3","X8_Cell_embryo_3_Cell_4","X8_Cell_embryo_3_Cell_5","X8_Cell_embryo_3_Cell_6","X8_Cell_embryo_3_Cell_7","X8_Cell_embryo_3_Cell_8","Morulae_1_Cell_1","Morulae_1_Cell_2","Morulae_1_Cell_3","Morulae_1_Cell_4","Morulae_1_Cell_5","Morulae_1_Cell_6","Morulae_1_Cell_7","Morulae_1_Cell_8","Morulae_2_Cell_1","Morulae_2_Cell_2","Morulae_2_Cell_3","Morulae_2_Cell_4","Morulae_2_Cell_5","Morulae_2_Cell_6","Morulae_2_Cell_7","Morulae_2_Cell_8","Late_blastoCyst_1_Cell_1","Late_blastoCyst_1_Cell_2","Late_blastoCyst_1_Cell_3","Late_blastoCyst_1_Cell_4","Late_blastoCyst_1_Cell_5","Late_blastoCyst_1_Cell_6","Late_blastoCyst_1_Cell_7","Late_blastoCyst_1_Cell_8","Late_blastoCyst_1_Cell_9","Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_2","Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_8","Late_blastoCyst_2_Cell_9","Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_5","Late_blastoCyst_3_Cell_6","Late_blastoCyst_3_Cell_7","Late_blastoCyst_3_Cell_8"
"ATAD2",6356,6695,5746,6087,4161,6314,7303,8252,9313,8077,5732,7055,15877,10747,8272,5506,851,1183,987,2063,859,196,961,1417,1104,10557,1523,5535,19954,15333,15510,15853,6848,10540,5040,11119,13062,16517,9189,22025,22453,12045,10587,22319,7039,8287,4838,2935,5215,2826,3803,13,5228,8308,6921,9703,11793,4524,4088,7229,9771,1229,2773,562,3305,906,6729,834,515,3918,1212,1783,2226,3218,2534,8377,3944,6421,5414,3101,1660,12640,0,980,2181,0,745,3759,1287,533
"RPS10P7",68,70,62,51,18,32,97,129,68,112,87,91,723,788,889,535,244,313,244,227,243,223,120,154,139,105,61,110,53,103,54,83,71,59,51,36,190,175,114,172,141,173,89,133,156,154,161,249,308,142,78,50,115,133,70,109,98,110,80,96,625,299,768,689,541,232,337,306,495,347,269,260,298,389,286,617,559,761,439,267,557,728,86,107,140,124,104,175,150,148
"SLC2A12",0,780,198,362,665,559,362,291,245,163,607,969,1117,0,360,0,0,3225,1386,489,1141,0,1386,0,540,1219,0,0,0,588,370,482,0,0,122,0,431,0,0,921,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,327,0,0,1816,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,560,384,0,0,0,0,0,0,0,0,0,0,0
"CD80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLXDC2",19036,14275,16465,2382,5130,4208,6043,7691,6777,3658,0,0,0,0,0,0,0,22313,2380,28521,3658,0,3477,34565,5253,0,12092,1575,0,859,0,0,0,0,0,5728,0,0,0,32580,0,0,0,9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,32593,0,0,175400,0,0,910,297194,12088,0,0,0,0,0,0,0
"ZNF699",0,98,71,214,89,98,329,53,0,107,71,0,0,0,0,0,0,0,0,0,0,311,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,747,507,0,0,151,0,0,0,0,0,124,71,0,107,899,427,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC7A5",16,0,7,45,72,88,97,105,93,139,132,129,0,174,185,42,178,357,262,226,331,55,80,154,78,8,13,0,57,473,50,105,199,4,3,131,190,159,252,556,265,169,229,552,182,72,0,118,113,16,52,0,432,995,385,190,510,595,236,313,2391,1048,920,731,1601,667,1986,1177,3107,1394,682,973,809,172,21,897,1427,1545,2057,623,1081,3510,5,1373,3880,110,165,806,7483,4408
"NFIB",11987,11236,7978,5061,1201,3819,2475,1424,0,1687,2252,1651,10062,24836,0,0,0,0,2397,0,3366,3485,0,2656,10926,1731,2304,11737,0,0,0,0,0,0,0,2502,0,0,1463,1982,0,8577,0,0,6477,2023,0,0,1086,0,862,0,0,3452,0,0,0,5443,2516,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRCH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSPT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC28",34778,32559,22663,44617,31716,48266,53726,54504,64642,73601,42514,54530,62711,144090,93096,32589,47698,26289,32741,92630,62768,36124,44644,69579,34360,44242,28676,66669,4813,12539,8006,16609,0,0,0,2551,8355,0,0,9070,7878,17125,0,0,0,0,894,1250,0,0,0,1135,0,0,0,0,0,0,1555,0,58161,14068,59538,0,23655,14906,38261,31417,41775,31355,28907,75857,1850,9008,0,0,26702,5730,0,0,0,31357,0,0,0,0,0,0,20286,0
"MAGI2",1008,832,784,652,418,545,535,660,402,689,421,626,1744,775,2684,932,1709,1145,1188,1525,1026,550,1259,1191,1093,823,330,582,0,0,0,0,118,0,0,158,0,487,0,0,415,829,686,0,537,0,0,72,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EXPH5",593,573,332,362,221,361,563,743,693,603,453,492,1054,963,1001,412,2440,401,492,0,351,481,362,351,642,1225,469,1626,680,2748,485,513,490,4407,247,1233,4179,753,944,1003,674,1234,925,1166,1989,392,703,2111,392,472,261,864,1558,6065,723,925,6895,735,1218,1671,21888,10377,19799,14576,1235,502,6101,5772,29691,14614,6976,3545,8452,19877,3045,10771,5281,8363,332,9286,643,23662,1075,270,9005,280,302,714,10261,5196
"POLE2",8754,12316,11492,5648,4184,5482,4607,2875,3115,3328,2077,1625,0,9193,10999,0,0,7020,2208,0,0,611,4280,4653,0,0,0,275,3305,594,971,8150,0,1271,159,1249,293,8276,6813,0,0,292,1916,0,239,5057,27,506,6683,4549,1251,27,452,853,1916,0,0,1279,640,3254,49740,10182,13450,7233,21347,41268,39476,9814,46568,22972,24087,905,9008,42596,985,44034,2712,160,48407,20470,931,62967,0,18803,65352,133,57140,2371,7905,22181
"PLCL1",151454,85869,112315,131614,80398,89727,87375,94337,115977,140756,101189,121493,248035,427530,405206,319549,101400,141478,142449,265947,175171,243865,86662,183879,72856,86184,63835,69807,5875,2830,1296,16598,0,14859,17765,3278,46420,10998,9426,22107,45094,0,8279,0,890,6915,124156,7021,4664,0,2357,75614,15301,0,0,0,0,5511,0,3571,0,0,0,0,0,0,0,0,0,0,0,0,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOMER1",37500,46731,36087,32316,24244,51437,24429,32300,36922,41982,42336,46733,66200,33870,12067,23739,13555,14590,37420,31750,60429,71765,49986,49729,54673,19408,16173,25775,3445,6763,1182,7224,0,0,0,1430,22741,47385,10684,19323,17444,55771,11990,0,60483,1909,9947,32232,10555,167,3517,14764,7675,7945,435,17258,25901,11605,1007,0,15055,27132,152536,6591,67610,49087,2443,37150,66025,26063,57376,17206,23812,58592,69817,32458,0,22051,19603,10553,703,12246,234,31503,54837,1370,0,82371,28071,1475
"PTGR1",4357,1285,1606,7473,3505,3536,6112,6719,4110,4717,6828,7651,0,571,30522,11590,7496,2962,3392,2355,7602,11098,6209,4747,6880,5945,6143,17589,0,0,0,0,1577,0,0,150,0,0,142,8250,0,0,13754,17933,0,0,322,0,0,0,0,0,0,679,0,0,0,0,0,0,118497,71972,83628,102650,71575,83083,193738,73605,161286,76901,119822,57304,13164,36388,26120,177948,12348,53179,36748,21508,1714,149754,70361,299092,39158,387132,185367,894,41587,14403
"IGDCC4",0,97,84,0,90,70,0,0,0,0,0,136,0,0,713,0,0,0,0,0,180,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
"PPP4R1L",0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,876,387,1812,1392,679,2284,5772,218,1027,521,994,0,159,10862,4262,0,0,5993,737,673,0,2148,353,1121,545,0,4169,256,97,0,0,4494,578,3148,0,128,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7791,0,0,0
"C12orf35",16402,20736,16266,21652,9284,15945,32957,33586,31598,29279,24195,28411,35438,59966,49980,36391,11278,13314,9720,16992,14623,16334,13754,17774,12964,13361,12721,30130,41932,12944,20089,22396,18215,33503,23727,39259,34844,39952,22481,24641,23860,18852,12133,17392,14970,42519,3091,49174,31190,45545,27260,4444,22450,47731,25020,47380,32529,27514,23660,37537,8340,5126,20821,26222,8468,7535,25262,14267,11906,15229,6496,9185,5144,30138,23873,8878,23148,9436,16359,7765,20015,26198,5432,166,11598,15013,4420,23325,2069,2346
"WNT10A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIRE1",26843,32682,28787,18918,12641,25680,17118,24410,17037,19414,19152,22081,22214,0,28864,11167,17683,60819,30575,72567,61750,23279,54195,50429,0,4482,7369,19593,0,3249,3531,0,1403,0,0,2086,0,28211,5730,12121,13128,0,0,11109,0,0,0,3821,0,0,2455,0,0,0,0,0,0,0,2851,0,0,5685,25223,897,893,544,3113,8178,0,0,4827,0,1053,0,351,1014,0,0,0,0,0,0,0,4249,42876,0,0,0,0,0
"KHDRBS3",557456,382472,327575,169083,114312,126219,75206,123837,113104,132203,73900,88019,45978,157525,202466,145598,21433,23776,40419,37033,83769,52647,54482,74694,35557,103143,36522,74550,22622,26976,46754,22521,90899,13242,22987,19723,187829,113148,42378,235162,86377,70534,176898,215300,43379,15219,87016,31979,44038,40625,19204,613,289685,29238,1735,34846,194342,6443,55469,18217,526595,470301,406381,254601,1196916,361715,512794,506706,766499,493286,277692,250496,350277,7964,74167,518046,380090,572246,401489,24618,331811,563450,168984,1021,318400,33517,115660,344718,427892,1250877
"MICAL2",9103,7528,9059,14286,11834,19129,16208,18704,19664,29344,23703,24672,13943,48514,5771,20323,13648,34558,23758,19331,29522,27070,22130,22878,3647,5151,8575,21859,2191,1645,0,0,0,0,1175,0,9196,9193,0,5426,1794,2365,3415,0,0,1007,0,2058,0,0,0,0,0,0,0,0,0,2454,571,0,0,0,0,14742,0,2756,0,7612,2184,0,482,569,4998,0,5036,4374,0,1795,3193,4378,2100,2625,0,8717,2977,0,0,4559,921,0
"PRR15",28586,21041,21748,20458,21204,27460,35773,32970,28727,31058,30444,35444,28506,32308,30654,28590,27713,32043,31905,38130,28993,33165,27647,46036,8561,5299,3386,6987,171,791,205,31,210,66,167,85,2136,1153,844,3873,1433,2574,433,905,0,0,0,11,0,32,11,0,174,0,25,192,0,43,71,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,28,42,11,0,0,598,0,0,0,0
"ATP8A1",8833,13748,10402,16366,9060,16317,13974,16175,16597,12463,12982,14705,33394,106326,32214,25264,52298,48430,17727,60291,24652,44956,30075,36468,22792,9487,5771,12410,391,3224,994,0,0,6203,719,1271,15926,4582,3079,8471,10466,962,10526,6335,905,0,6214,1628,6218,0,1176,3408,572,0,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10619,0,0,0,0,0,0,0,0,0,0
"CSAD",260,216,155,69,104,78,182,78,208,147,95,173,216,225,138,78,190,61,69,87,104,0,78,104,160,76,118,89,112,396,71,100,80,422,58,57,303,277,130,207,112,104,104,138,173,545,86,1030,874,87,69,147,337,112,104,1047,1056,295,910,815,285,78,3655,216,605,277,95,2256,86,61,1374,78,511,104,35,415,0,86,2748,43,104,6715,320,0,52,77,52,511,0,0
"RECK",656,616,676,199,399,596,298,458,0,437,0,259,4529,0,0,0,0,0,1590,0,1232,0,715,0,0,0,272,686,3430,0,0,0,0,0,0,107,0,0,4378,0,1094,0,0,1115,0,0,0,0,1194,0,120,79,0,0,0,0,0,260,180,260,0,198,0,0,0,159,0,0,0,0,756,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,13477,0,0,0
"ABAT",8388,5861,6216,6107,5080,9713,6520,8769,12701,13667,8833,12964,14211,30216,22961,18921,10516,3118,9372,5344,16766,11911,9961,15940,6344,3304,3755,7478,458,0,1069,2738,183,1752,295,0,8154,2842,8883,1993,3000,11445,1520,0,0,0,0,1323,731,0,237,0,0,4150,237,0,0,831,1226,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBM47",0,0,444,0,0,0,0,0,0,0,0,0,0,0,1939,444,2026,0,4170,4287,0,0,1296,0,899,4411,691,13734,11147,19634,5481,40866,3766,515,2173,1073,78078,44338,488,55550,4251,4010,17777,22959,15055,25595,486,60931,21512,8013,23976,8703,52507,48238,30417,24594,44565,37792,39199,24471,350247,403088,359273,310014,507752,429131,366648,343311,1010881,257483,194446,285746,164515,134682,126300,557071,342077,536985,547629,106724,254145,575358,129833,217610,526050,96862,56757,121524,381604,971298
"RAB3IL1",0,193,172,1034,1250,1506,1917,2304,2735,2540,1551,1895,4276,6211,2213,3417,3871,194,1828,4043,4108,2709,2796,2796,0,3301,1397,964,0,0,0,166,0,0,0,0,151,0,0,194,0,0,0,0,0,387,0,3295,280,107,603,0,474,1056,65,538,926,453,129,0,0,3547,151,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,2454,7986,5082,151,0,0
"PNMAL1",922,1528,1334,838,790,494,476,393,682,988,550,624,1933,0,16,142,51,0,397,98,327,168,223,735,268,0,209,0,88,0,0,82,0,0,0,50,0,14,0,0,0,1176,15,0,86,0,4,585,231,0,91,848,95,227,10,120,0,192,153,0,0,0,124,15,12,7,0,0,599,0,0,0,90,779,19,87,0,510,926,8,12,14,8,572,0,2132,0,0,0,0
"NEXN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,0,234,1443,0,0,322,0,0,84,51,0,0,0,0,0,0,0,0,0,4139,0,0,1233,0,0,0,0,411,0,0,0,0,0,1235,0,0,1368,0,0,0,68,11418,7028,0,0,872,0,1885,1112,4844,735,0,0,0,0,0,14602,805,1781,0,0,0,0,873,0
"SH2B3",21495,24776,22604,6322,9061,11207,13277,14226,13483,15130,14118,18387,9517,8277,1809,2938,3777,10845,6829,18351,11672,10222,8679,8957,0,9668,570,3357,10372,16399,10175,14972,16080,1691,9196,10538,24609,41514,18876,20023,23911,46586,3002,32280,13365,9992,129,7527,12965,10684,6455,129,4463,9527,8957,22767,9046,16122,7245,7626,715,1879,2930,4871,6722,500,163,5932,16596,5956,2672,466,1521,3545,6965,173,9310,8466,7024,820,18065,207,69,4619,199,3993,9840,7445,553,561
"C19orf33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95,213,24,101,2,46,13,4,2,40,7,110,2,61,7,121,18,72,59,7,48,822,1221,219,665,28,1190,29,116
"ADAP1",9813,4359,6541,29241,38194,58425,52567,53220,69142,52776,56518,73103,100106,25242,277903,99029,152502,49884,61218,65336,113262,108452,66428,72751,49663,64973,14650,12387,21820,13566,2566,0,0,0,12349,0,4580,0,0,21574,13727,118762,0,25720,0,0,0,8720,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCNK13",6522,3506,4890,2968,1088,2964,2474,4005,2274,1781,1138,3068,20330,0,0,0,8446,0,5978,0,2322,8690,6815,741,0,0,0,0,0,2844,0,429,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13483,0,0,0,6655,0,0,0,0
"LDLRAD3",59819,67294,54461,60678,37310,83669,64833,68434,76415,90331,44014,63113,166387,95194,159483,14085,139135,164972,118049,138604,187227,297724,163786,212911,24236,594,10527,30657,46081,4341,7213,0,0,759,0,3512,21314,0,2920,42998,14983,0,5937,11385,0,0,0,0,0,0,0,0,35144,0,0,0,11583,0,3217,1465,0,0,0,1457,0,0,23909,18962,23224,0,3693,0,0,0,0,0,0,0,0,42528,975,0,0,9641,0,0,0,0,0,0
"SLFN13",0,0,0,0,0,0,0,37,0,0,0,0,0,0,54,0,247,0,138,0,0,0,0,0,373,34,15,28,57,141,607,481,0,22,18,34,42,42,57,677,39,0,335,41,797,0,33,0,0,0,0,111,28,33,36,49,0,31,21,28,0,0,68,26,42,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
"EID3",538,551,355,355,512,335,340,532,336,429,280,381,460,649,0,801,512,816,297,785,999,716,557,734,249,403,284,0,1916,2942,1720,2857,4527,5040,2563,1880,1711,1729,2773,3241,3663,5026,2183,2274,3615,1788,96,1632,2389,3497,2263,131,3041,3449,4230,4145,2824,3433,1839,6766,14,0,0,0,0,0,0,0,0,0,0,68,7,59,0,135,0,0,0,0,0,0,0,0,46,0,0,0,0,0
"PRLR",0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,2403,0,0,0,0,0,0,0,2972,783,5332,6914,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,32856,0,0,0,0,0,0,0,0
"ZNF569",3892,4624,2858,5162,4286,3663,6541,5073,5418,5978,4357,5866,16421,9222,1047,7644,5872,3732,2814,11093,4005,2455,1651,2038,293,4807,2094,866,2357,4048,4954,3611,7478,4425,4711,4788,173,891,0,8173,5645,0,5890,6292,4623,3778,72,6827,589,0,1135,0,4154,417,1782,1394,1524,1554,3412,5299,0,0,1119,0,5080,1808,0,0,2855,0,631,0,187,546,2716,0,0,0,0,1149,0,0,6252,244,0,472,1250,0,3061,0
"INMT",212,139,120,133,107,94,144,159,178,191,141,154,124,113,81,171,49,73,86,101,135,163,79,145,268,226,171,325,292,186,156,173,164,117,94,82,576,702,550,379,283,664,326,131,133,45,356,229,64,88,36,338,493,397,538,435,429,517,1045,1138,186,56,4122,39,73,79,38,111,45,90,53,400,54,75,39,257,51,188,111,58,133,49,328,28,343,135,81,221,101,193
"TMPPE",0,60,40,148,107,213,240,127,152,253,71,136,414,145,0,137,0,292,762,738,818,68,391,432,215,104,375,319,170,38,349,199,95,0,0,24,830,81,129,0,0,103,277,0,284,53,0,206,0,0,24,0,679,379,21,105,0,341,81,129,56,0,0,171,586,110,0,132,465,84,121,0,10,121,6,453,0,0,0,0,375,342,0,129,0,0,0,0,0,79
"NME2P1",3,0,0,0,0,0,3,0,0,4,3,3,0,0,5,3,0,4,19,4,5,0,4,2,0,46,3,0,0,2,2,2,3,0,2,0,4,5,3,3,3,2,4,4,4,0,1,4,4,3,0,1,3,4,0,0,0,0,4,0,12,4,12,18,17,5,14,16,29,10,10,6,12,20,10,11,9,36,10,10,19,13,6,16,19,9,7,12,25,15
"BUB1B",162087,140214,99945,88083,99657,149272,196016,200064,205028,185405,138505,157732,155297,181134,260066,86391,135475,118693,89439,159476,137086,149810,99103,163531,21183,10971,10396,18930,5834,8184,7711,5411,3498,16259,7163,6635,7632,6552,7453,16129,7146,2767,9789,2496,11247,1820,10207,2738,5186,7385,870,8191,1466,2385,5281,10310,676,1951,1984,2598,241,14715,18524,1592,3666,1126,15839,7352,16400,2284,12126,226,5143,21195,741,28969,14669,30755,5275,14235,596,13366,0,5251,87340,0,13835,790,2270,20408
"CAPN5",162,1000,758,4198,2695,3436,2179,2531,2747,3884,2546,2817,5403,4997,635,4281,7354,6110,5191,797,5919,3473,7635,5718,4159,0,1756,1398,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,81,121,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,608,0,1055,108,2851,635,0,0,189,0,0,10637,0,825,0,0,8376,0,0,458,11558,0,325,0
"LOC100190986",21,27,29,15,36,25,56,45,61,58,26,48,17,29,47,10,25,24,52,19,26,21,39,19,396,24,38,145,537,249,73,194,241,143,69,86,919,902,1174,153,1292,654,189,706,82,73,24,237,167,24,36,25,99,325,45,252,179,602,236,635,14,13,1175,805,1024,33,265,32,654,37,88,10,16,75,12,105,5,10,17,20,58,786,4,6,1411,340,11,58,0,32
"CADM1",57843,63292,43124,30692,22059,29658,32065,32760,35301,39997,31845,52751,71904,58841,66519,3307,13470,20780,42267,85889,54801,83658,53797,88833,19615,10675,10879,35547,44054,36180,50591,22106,28020,10215,5284,37405,48766,15022,38978,13091,47595,12553,8476,10247,614,8168,385,8400,8245,0,2158,0,3312,9483,6087,3316,17264,9645,3397,2159,67485,0,0,2466,0,25708,0,17863,9389,10160,8234,0,0,849,3700,1077,3539,0,3230,224153,6696,3462,1850,304369,0,693,0,0,0,0
"NOTCH4",252,209,222,91,126,104,165,174,161,87,204,109,0,0,0,0,0,360,0,265,647,0,629,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RILP",13,0,0,9,31,42,0,0,16,0,0,13,0,331,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,78,0,0,6,20,0,0,0,0,294,0,0,0,0,18,53,0,0,0,0,7,0,0,642,401,0,7,173,69,29,20,33,16,0,484,22,124,329,0,0,0,4,0,0,0,16,0,1245,51,529,290,18,0,84,0,0,0,0,0,0
"TSPAN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,3929,8749,0,0,38,76,779,0,0,2828,0,2169,0,0,23921,26845,1139,323,0,95,0,0,0,2832,0,0,0,0,5855
"ZNF100",323,205,273,734,519,880,890,1086,578,675,656,499,586,0,6130,3300,2746,1084,1144,0,0,947,108,0,8520,11809,8786,9427,13947,13810,13843,17796,11407,19083,7579,13512,13143,19104,2522,13922,13315,7838,10835,10160,11306,7510,108,10740,7787,5649,3247,59,8873,9944,3579,4608,3697,12582,9406,17883,1074,1973,2500,1202,0,2227,0,137,0,0,1826,498,59,147,0,1075,4347,1505,7588,274,215,5706,9918,0,1927,156,362,0,0,420
"RAB6C",86,72,27,39,60,131,59,54,51,27,32,26,82,21,26,68,47,55,25,26,30,95,17,0,35,17,41,109,99,88,46,76,44,50,39,29,139,86,62,82,133,146,29,139,31,67,0,49,61,45,44,0,91,98,60,120,117,50,55,123,0,19,39,16,44,39,55,14,100,12,32,4,44,203,82,49,51,82,63,109,13,142,43,14,19,15,28,22,16,23
"CNKSR1",0,54,142,59,0,34,0,0,0,34,64,44,0,0,0,0,975,0,0,0,0,509,74,220,0,295,0,0,745,2067,1166,1738,746,268,457,1204,559,1079,1304,2441,731,0,1496,1236,2661,407,0,1050,2041,1652,598,10,1786,2150,1398,2213,1477,2740,570,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0
"MPDZ",13357,16386,18552,11184,7207,8375,10684,12966,10544,10780,5370,5133,41612,19960,0,7681,1104,0,5736,9492,6438,13936,4560,8321,263,0,1312,2957,937,1103,2160,2355,0,5848,9942,3397,0,0,0,0,12442,0,0,0,2585,5387,1388,16051,16968,8747,7317,376,6049,10316,3906,1647,4588,14912,3536,4644,57311,8953,20463,0,24085,3572,0,13565,42099,0,7871,3081,11544,62155,1694,0,6088,0,0,2894,0,0,74200,18974,8516,0,24759,0,0,0
"HLA-L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,74,49,0,47,0,0,11,0,0,16,56,0,42,0,0,0,0,0,0,0,0,0,91,0,0,0,0,27,14,0,0,18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
