"gene_name","length_kbp"
"TIMM17A",15.17
"TIMM17B",4.696
"TIMM22",6.554
"TIMM23",31.285
"TIMM44",17.202
"TIMM50",13.373
"TIMM8A",3.535
"TIMM8B",1.998
"TIMM9",19.12
"TIMP1",4.476
"TIMP2",72.41
"TIMP3",61.342
"TIMP4",6.3
"TINAGL1",11.201
"TINF2",3.031
"TIPARP",33.535
"TIPIN",50.54
"TIPRL",23.181
"TIRAP",15.78
"TJAP1",29.033
"TJP1",269.498
"TJP2",133.944
"TJP3",42.704
"TK1",13.158
"TK2",44.541
"TKT",31.345
"TKTL1",34.679
"TKTL2",2.653
"TLCD1",3.587
"TLCD2",7.648
"TLE1",105.622
"TLE2",49.997
"TLE3",50.386
"TLE4",155.109
"TLE6",17.738
"TLK1",240.491
"TLK2",156.823
"TLL1",230.637
"TLL2",149.312
"TLN1",35.447
"TLN2",454.105
"TLR1",66.14
"TLR10",10.751
"TLR2",4.199
"TLR3",18.917
"TLR4",12.539
"TLR5",33.876
"TLR6",33.102
"TLR7",23.297
"TLR8",16.549
"TLR9",7.596
"TLX1",7.284
"TLX1NB",41.805
"TLX2",3.684
"TLX3",2.85
"TM2D1",44.377
"TM2D2",8.016
"TM2D3",30.947
"TM4SF1",8.843
"TM4SF18",15.916
"TM4SF19",19.161
"TM4SF20",19.839
"TM4SF4",29.307
"TM4SF5",11.329
"TM6SF1",37.447
"TM6SF2",9.027
"TM7SF2",4.539
"TM7SF3",41.239
"TM9SF1",15.43
"TM9SF2",62.589
"TM9SF3",69.343
"TM9SF4",57.752
"TMBIM1",18.394
"TMBIM4",34.226
"TMBIM6",57.209
"TMC1",314.55
"TMC2",105.177
"TMC3",42.996
"TMC4",13.142
"TMC5",88.617
"TMC6",21.949
"TMC7",80.008
"TMC8",12.198
"TMCC1",245.784
"TMCC2",45.167
"TMCC3",83.438
"TMCO1",103.462
"TMCO2",5.744
"TMCO3",63.595
"TMCO4",117.732
"TMCO6",5.981
"TMED1",3.88
"TMED10",45.161
"TMED10P1",0.654
"TMED11P",38.529
"TMED2",14.046
"TMED3",116.37
"TMED4",4.393
"TMED5",30.986
"TMED6",8.561
"TMED7",19.484
"TMED7-TICAM2",47.519
"TMED8",42.088
"TMED9",3.966
"TMEFF1",104.523
"TMEFF2",246.666
"TMEM100",12.494
"TMEM101",12.758
"TMEM102",2.236
"TMEM104",63.296
"TMEM105",19.404
"TMEM106A",8.206
"TMEM106B",32.126
"TMEM106C",5.309
"TMEM107",3.162
"TMEM108",359.401
"TMEM109",9.569
"TMEM11",17.344
"TMEM110",61.377
"TMEM114",52.588
"TMEM115",4.861
"TMEM116",81.903
"TMEM117",553.795
"TMEM119",8.474
"TMEM120A",7.822
"TMEM120B",70.249
"TMEM123",74.052
"TMEM125",4.008
"TMEM126A",8.58
"TMEM126B",7.966
"TMEM127",17.478
"TMEM128",12.67
"TMEM129",5.406
"TMEM130",24.283
"TMEM131",239.558
"TMEM132A",12.696
"TMEM132B",475.541
"TMEM132C",440.512
"TMEM132D",831.941
"TMEM132E",58.569
"TMEM133",1.952
"TMEM134",7.562
"TMEM135",285.914
"TMEM136",8.553
"TMEM138",7.508
"TMEM139",8.091
"TMEM140",18.143
"TMEM141",1.902
"TMEM143",31.881
"TMEM144",53.807
"TMEM145",11.737
"TMEM147",1.931
"TMEM14A",15.479
"TMEM14B",104.994
"TMEM14C",8.214
"TMEM14E",0.377
"TMEM150A",4.648
"TMEM150B",21.247
"TMEM150C",79.187
"TMEM151A",4.794
"TMEM151B",37.04
"TMEM154",61.533
"TMEM155",6.494
"TMEM156",66.178
"TMEM158",1.812
"TMEM159",22.239
"TMEM160",2.723
"TMEM161A",19.344
"TMEM161B",79.843
"TMEM163",263.241
"TMEM164",180.103
"TMEM165",57.44
"TMEM167A",25.017
"TMEM167B",7.131
"TMEM168",28.21
"TMEM169",20.917
"TMEM17",11.673
"TMEM170A",22.443
"TMEM170B",45.246
"TMEM171",11.525
"TMEM173",7.401
"TMEM175",26.269
"TMEM176A",4.717
"TMEM176B",10.075
"TMEM177",7.34
"TMEM179",130.969
"TMEM179B",2.99
"TMEM18",10.104
"TMEM180",15.65
"TMEM181",98.992
"TMEM182",106.985
"TMEM183A",17.462
"TMEM184A",18.586
"TMEM184B",53.743
"TMEM184C",54.661
"TMEM185A",35.356
"TMEM185B",2.13
"TMEM186",17.264
"TMEM187",10.868
"TMEM189",35.48
"TMEM189-UBE2V1",72.513
"TMEM19",18.959
"TMEM190",1.408
"TMEM191A",3.492
"TMEM192",137.941
"TMEM194A",32.42
"TMEM194B",30.38
"TMEM198",6.932
"TMEM199",6.102
"TMEM2",133.324
"TMEM200A",77.329
"TMEM200B",4.507
"TMEM200C",13.883
"TMEM201",25.951
"TMEM202",9.756
"TMEM203",1.556
"TMEM204",26.892
"TMEM205",3.742
"TMEM206",50.97
"TMEM208",2.175
"TMEM209",43.055
"TMEM212",95.366
"TMEM213",40.149
"TMEM214",8.785
"TMEM215",3.9
"TMEM216",7.176
"TMEM217",45.975
"TMEM218",15.218
"TMEM219",32.167
"TMEM220",31.301
"TMEM221",13.058
"TMEM222",14.255
"TMEM223",20.392
"TMEM225",2.716
"TMEM229A",2.107
"TMEM229B",86.655
"TMEM231",19.542
"TMEM232",449.723
"TMEM233",49.607
"TMEM25",16.239
"TMEM26",46.807
"TMEM27",37.713
"TMEM30A",32.044
"TMEM30B",4.47
"TMEM31",3.119
"TMEM33",25.452
"TMEM35",17.644
"TMEM37",8.619
"TMEM38A",28.902
"TMEM38B",82.068
"TMEM39A",39.33
"TMEM39B",30.835
"TMEM40",35.932
"TMEM41A",22.561
"TMEM41B",34.126
"TMEM42",3.801
"TMEM43",18.739
"TMEM44",46.016
"TMEM45A",84.825
"TMEM45B",44.184
"TMEM47",30.224
"TMEM5",29.755
"TMEM50A",24.444
"TMEM50B",47.526
"TMEM51",67.948
"TMEM52",1.683
"TMEM53",39.317
"TMEM54",6.844
"TMEM55A",47.268
"TMEM55B",3.893
"TMEM56",80.269
"TMEM57",69.351
"TMEM59",21.841
"TMEM59L",13.609
"TMEM60",4.852
"TMEM61",11.501
"TMEM62",61.867
"TMEM63A",36.833
"TMEM63B",28.605
"TMEM63C",142.927
"TMEM64",169.637
"TMEM65",60.702
"TMEM67",64.39
"TMEM68",76.983
"TMEM69",7.229
"TMEM70",10.346
"TMEM71",75.705
"TMEM74",180.765
"TMEM79",10.25
"TMEM80",9.6
"TMEM81",1.331
"TMEM82",5.56
"TMEM86A",11.663
"TMEM86B",2.625
"TMEM87A",63.211
"TMEM87B",64.095
"TMEM88",1.034
"TMEM89",1.096
"TMEM8A",16.34
"TMEM8B",40.396
"TMEM8C",14.026
"TMEM9",36.802
"TMEM91",33.172
"TMEM92",10.079
"TMEM95",2.096
"TMEM97",9.59
"TMEM98",17.196
"TMEM99",17.168
"TMEM9B",17.717
"TMF1",32.476
"TMIE",9.553
"TMIGD2",10.199
"TMLHE",179.829
"TMOD1",100.568
"TMOD2",64.807
"TMOD3",117.667
"TMOD4",6.298
"TMPO",34.867
"TMPPE",6.38
"TMPRSS11A",54.755
"TMPRSS11B",19.067
"TMPRSS11BNL",33.999
"TMPRSS11E",50.155
"TMPRSS11F",76.682
"TMPRSS13",28.816
"TMPRSS15",216.763
"TMPRSS2",66.565
"TMPRSS3",24.956
"TMPRSS4",44.878
"TMPRSS5",18.823
"TMPRSS6",44.127
"TMPRSS7",46.426
"TMPRSS9",36.468
"TMSB10",1.05
"TMSB15A",7.7245
"TMSB15B",47.816
"TMSB4X",2.119
"TMSB4Y",1.69
"TMTC1",283.919
"TMTC2",447.99
"TMTC3",57.591
"TMTC4",71.166
"TMUB1",2.466
"TMUB2",4.761
"TMX1",17.384
"TMX2",28.373
"TMX3",41.61
"TMX4",42.481
"TNC",98.679
"TNF",2.769
"TNFAIP1",11.407
"TNFAIP2",13.997
"TNFAIP3",16.124
"TNFAIP6",22.456
"TNFAIP8",130.996
"TNFAIP8L1",16.05
"TNFAIP8L3",48.678
"TNFRSF10A",34.674
"TNFRSF10B",49.046
"TNFRSF10C",33.082
"TNFRSF10D",28.442
"TNFRSF11A",66.005
"TNFRSF11B",28.643
"TNFRSF12A",3.938
"TNFRSF13C",1.777
"TNFRSF14",9.743
"TNFRSF17",2.961
"TNFRSF18",3.183
"TNFRSF19",105.734
"TNFRSF1A",13.357
"TNFRSF1B",42.225
"TNFRSF21",78.373
"TNFRSF25",5.044
"TNFRSF4",2.812
"TNFRSF6B",2.016
"TNFRSF8",80.83
"TNFRSF9",27.271
"TNFSF10",17.999
"TNFSF11",45.277
"TNFSF12",8.999
"TNFSF12-TNFSF13",12.502
"TNFSF13",3.316
"TNFSF13B",57.244
"TNFSF14",9.335
"TNFSF15",21.491
"TNFSF18",11.003
"TNFSF4",23.579
"TNFSF8",37.252
"TNFSF9",4.929
"TNIK",399.069
"TNIP1",63.632
"TNIP2",14.728
"TNIP3",96.058
"TNK1",9.24
"TNK2",48.581
"TNKS",226.432
"TNKS1BP1",25.314
"TNKS2",66.964
"TNMD",15.083
"TNN",80.208
"TNNC1",2.968
"TNNC2",10.531
"TNNI1",26.098
"TNNI2",2.691
"TNNI3",6.006
"TNNI3K",309.027
"TNNT1",16.56
"TNNT2",18.754
"TNNT3",19.144
"TNP1",0.606
"TNPO1",100.421
"TNPO2",24.817
"TNPO3",100.964
"TNR",428.576
"TNRC18",118.624
"TNRC6A",97.937
"TNRC6B",290.991
"TNRC6C",104.667
"TNS1",203.206
"TNS3",307.404
"TNS4",25.769
"TNXA",3.858
"TNXB",74.18
"TOB1",5.755
"TOB2",13.531
"TOE1",4.305
"TOLLIP",35.283
"TOM1",48.719
"TOM1L1",62.569
"TOM1L2",128.911
"TOMM20",19.6
"TOMM20L",12.785
"TOMM22",3.473
"TOMM34",18.356
"TOMM40",13.12
"TOMM40L",4.805
"TOMM5",9.996
"TOMM6",2.236
"TOMM7",10.224
"TOMM70A",37.967
"TOP1",95.669
"TOP1MT",55.595
"TOP1P1",0.202
"TOP2A",29.434
"TOP2B",67.002
"TOP3A",43.579
"TOP3B",25.791
"TOPBP1",63.718
"TOPORS",12.009
"TOR1A",11.19
"TOR1AIP1",42.958
"TOR1AIP2",37.836
"TOR1B",8.128
"TOR2A",3.793
"TOR3A",16.646
"TOX",313.79
"TOX2",154.752
"TOX3",109.797
"TOX4",22.578
"TP53",25.771
"TP53AIP1",8.668
"TP53BP1",107.667
"TP53BP2",66.073
"TP53I11",65.403
"TP53I13",7.105
"TP53I3",8.428
"TP53INP1",23.439
"TP53INP2",9.149
"TP53RK",5.414
"TP53TG1",20.29
"TP53TG3",3.204
"TP53TG3B",3.204
"TP53TG5",35.326
"TP63",265.863
"TP73",83.681
"TPBG",7.622
"TPCN1",77.535
"TPCN2",41.707
"TPD52",196.364
"TPD52L1",145.358
"TPD52L2",26.317
"TPH1",24.862
"TPH2",247.772
"TPI1",3.829
"TPI1P2",0.751
"TPI1P3",0.739
"TPK1",384.454
"TPM1",29.283
"TPM2",9.028
"TPM3",39.344
"TPM4",35.984
"TPMT",26.763
"TPO",169.488
"TPP1",6.698
"TPP2",82.955
"TPPP",33.533
"TPPP2",12.167
"TPPP3",3.726
"TPR",64.041
"TPRA1",25.182
"TPRG1",378.09
"TPRG1L",5.125
"TPRKB",8.296
"TPRN",12.576
"TPRX1",17.808
"TPRXL",145.555
"TPSAB1",1.858
"TPSB2",2.912
"TPSG1",3.606
"TPST1",215.344
"TPST2",71.225
"TPT1",7.899
"TPTE",84.587
"TPTE2",113.885
"TPTE2P1",43.81
"TPTE2P2",114.933
"TPTE2P3",64.274
"TPX2",62.534
"TRA2A",27.261
"TRA2B",22.23
"TRABD",13.683
"TRADD",6.118
"TRAF1",26.78
"TRAF2",44.695
"TRAF3",134.024
"TRAF3IP1",80.459
"TRAF3IP2",49.824
"TRAF3IP3",26.288
"TRAF4",6.974
"TRAF5",48.331
"TRAF6",23.245
"TRAF7",22.431
"TRAFD1",28.108
"TRAIP",27.975
"TRAK1",212.087
"TRAK2",74.404
"TRAM1",34.945
"TRAM1L1",2.022
"TRAM2",79.513
"TRANK1",118.237
"TRAP1",65.958
"TRAPPC1",1.778
"TRAPPC10",94.233
"TRAPPC2",22.391
"TRAPPC2L",6.466
"TRAPPC2P1",1.842
"TRAPPC3",19.483
"TRAPPC4",7.022
"TRAPPC5",6.86
"TRAPPC6A",15.309
"TRAPPC6B",22.721
"TRAPPC9",728.236
"TRDMT1",59.8
"TRDN",420.754
"TREH",22.374
"TREM2",4.68
"TREML1",4.995
"TREML2",10.917
"TRERF1",227.12
"TREX1",2.599
"TREX2",25.867
"TRH",3.633
"TRHDE",583.491
"TRIAP1",2.451
"TRIB1",8.084
"TRIB2",25.845
"TRIB3",34.724
"TRIL",4.934
"TRIM11",13.167
"TRIM13",24.593
"TRIM14",49.937
"TRIM15",9.49
"TRIM16",56.351
"TRIM16L",38.12
"TRIM17",8.921
"TRIM2",186.978
"TRIM21",8.799
"TRIM22",47.4
"TRIM23",36.295
"TRIM24",129.659
"TRIM25",26.129
"TRIM26",28.972
"TRIM27",20.987
"TRIM28",6.631
"TRIM29",74.254
"TRIM3",25.846
"TRIM31",10.209
"TRIM32",13.998
"TRIM33",118.383
"TRIM34",24.634
"TRIM35",26.432
"TRIM36",55.784
"TRIM37",124.283
"TRIM38",24.354
"TRIM39",17.25
"TRIM4",42.642
"TRIM40",12.627
"TRIM41",13.31
"TRIM42",23.111
"TRIM43",7.76
"TRIM43B",5.55
"TRIM44",155.202
"TRIM45",11.527
"TRIM46",11.184
"TRIM47",4.414
"TRIM48",8.937
"TRIM49",10.92
"TRIM5",275.062
"TRIM50",15.543
"TRIM52",6.722
"TRIM54",25.047
"TRIM55",48.591
"TRIM56",6.297
"TRIM58",21.006
"TRIM59",53.328
"TRIM6",16.849
"TRIM6-TRIM34",47.673
"TRIM60",9.791
"TRIM61",23.222
"TRIM62",36.657
"TRIM63",17.132
"TRIM64",6.726
"TRIM64B",6.735
"TRIM65",16.668
"TRIM66",59.829
"TRIM68",9.587
"TRIM69",38.841
"TRIM7",11.369
"TRIM71",79.808
"TRIM72",12.406
"TRIM73",15.933
"TRIM74",9.981
"TRIM77",7.573
"TRIM8",13.911
"TRIM9",120.799
"TRIML1",8.324
"TRIML2",18.33
"TRIO",388.426
"TRIOBP",79.552
"TRIP10",13.601
"TRIP11",74.905
"TRIP12",159.401
"TRIP13",26.714
"TRIP4",67.555
"TRIP6",6.316
"TRIT1",42.489
"TRMT1",12.665
"TRMT11",52.846
"TRMT112",1.624
"TRMT12",11.33
"TRMT2A",5.526
"TRMT2B",42.77
"TRMT5",9.907
"TRMT6",13.323
"TRMT61A",7.889
"TRMT61B",20.48
"TRMU",26.465
"TRNAU1AP",25.46
"TRNP1",7.191
"TRNT1",23.963
"TRO",10.969
"TROAP",8.495
"TROVE2",32.355
"TRPA1",55.7
"TRPC1",83.814
"TRPC3",72.727
"TRPC4",233.789
"TRPC4AP",90.467
"TRPC5",308.461
"TRPC6",420.998
"TRPC7",152.217
"TRPM1",160.212
"TRPM2",92.918
"TRPM3",917.841
"TRPM4",54.095
"TRPM5",18.53
"TRPM6",165.599
"TRPM7",134.342
"TRPM8",102.124
"TRPS1",401.177
"TRPT1",2.455
"TRPV1",51.2295
"TRPV2",21.461
"TRPV3",47.493
"TRPV4",50.316
"TRPV5",25.707
"TRPV6",14.559
"TRRAP",135.31
"TRUB1",39.483
"TRUB2",13.639
"TSC1",53.285
"TSC2",41.255
"TSC22D1",145.004
"TSC22D2",58.096
"TSC22D3",64.121
"TSC22D4",15.92
"TSEN15",22.535
"TSEN2",55.191
"TSEN34",4.598
"TSEN54",8.679
"TSFM",25.482
"TSG101",58.896
"TSGA10",157.703
"TSGA10IP",14.518
"TSGA13",18.784
"TSHR",191.313
"TSHZ1",79.195
"TSHZ2",522.923
"TSHZ3",74.602
"TSIX",37.026
"TSKS",23.577
"TSKU",15.903
"TSLP",7.962
"TSN",30.75
"TSNARE1",191.16
"TSNAX",37.871
"TSNAX-DISC1",290.591
"TSNAXIP1",25.383
"TSPAN1",10.885
"TSPAN10",11.578
"TSPAN11",70.171
"TSPAN12",71.082
"TSPAN13",31.001
"TSPAN14",78.957
"TSPAN15",56.196
"TSPAN16",30.857
"TSPAN17",11.667
"TSPAN18",205.956
"TSPAN19",21.966
"TSPAN2",41.489
"TSPAN3",42.58
"TSPAN31",12.198
"TSPAN32",16.203
"TSPAN33",24.805
"TSPAN4",24.308
"TSPAN5",188.262
"TSPAN6",12.882
"TSPAN7",127.55
"TSPAN8",316.813
"TSPAN9",209.209
"TSPO",11.728
"TSPO2",1.783
"TSPY1",9.167
"TSPY2",2.676
"TSPY3",2.642
"TSPY4",2.7
"TSPYL1",3.325
"TSPYL2",6.173
"TSPYL4",4.179
"TSPYL5",4.49
"TSPYL6",3.088
"TSR1",15.004
"TSR2",5.086
"TSSC1",188.957
"TSSC4",3.39
"TSSK1B",2.477
"TSSK2",1.815
"TSSK3",12.791
"TSSK4",2.665
"TSSK6",3.267
"TST",9.324
"TSTA3",5.43
"TSTD1",1.359
"TSTD2",33.495
"TTBK1",44.579
"TTBK2",182.075
"TTC1",56.43
"TTC12",69.015
"TTC13",72.632
"TTC14",15.698
"TTC16",15.534
"TTC17",136.001
"TTC18",105.1
"TTC19",45.635
"TTC21A",31.199
"TTC21B",96.368
"TTC22",21.555
"TTC23",114.9
"TTC23L",60.623
"TTC24",7.043
"TTC25",35.016
"TTC26",58.242
"TTC27",193.019
"TTC28",701.851
"TTC29",239.244
"TTC3",129.886
"TTC30A",5.974
"TTC30B",4.016
"TTC31",11.813
"TTC32",5.343
"TTC33",41.5
"TTC36",3.725
"TTC37",91.112
"TTC38",26.047
"TTC39A",57.858
"TTC39B",143.738
"TTC39C",142.837
"TTC4",26.835
"TTC5",49.436
"TTC7A",159.98
"TTC7B",291.915
"TTC8",56.925
"TTC9",33.573
"TTC9B",2.341
"TTC9C",12.224
"TTF1",31.303
"TTF2",47.15
"TTI1",50.461
"TTK",38.64
"TTL",59.585
"TTLL1",49.784
"TTLL10",24.051
"TTLL11",271.678
"TTLL12",20.511
"TTLL13",15.952
"TTLL2",34.417
"TTLL3",47.052
"TTLL4",44.571
"TTLL5",321.453
"TTLL6",54.979
"TTLL7",134.122
"TTLL9",74.261
"TTN",304.813
"TTPA",37.5
"TTPAL",18.717
"TTR",7.295
"TTTY10",53.56
"TTTY14",204.915
"TTTY15",29.899
"TTTY16",1.89
"TTTY20",4.952
"TTTY5",2.078
"TTYH1",21.681
"TTYH2",48.506
"TTYH3",32.851
"TUB",86.868
"TUBA1A",4.528
"TUBA1B",3.615
"TUBA1C",85.867
"TUBA3C",8.082
"TUBA3D",6.841
"TUBA3E",6.718
"TUBA4A",28.459
"TUBA4B",18.945
"TUBA8",36.223
"TUBAL3",11.732
"TUBB",5.225
"TUBB1",7.4
"TUBB2A",3.857
"TUBB2B",7.469
"TUBB3",17.148
"TUBB6",36.651
"TUBB8",3.221
"TUBBP5",27.256
"TUBD1",33.463
"TUBE1",16.752
"TUBG1",5.558
"TUBG2",7.701
"TUBGCP2",33.707
"TUBGCP3",103.162
"TUBGCP4",40.55
"TUBGCP5",56.481
"TUBGCP6",27.303
"TUFM",3.997
"TUFT1",43.278
"TUG1",8.718
"TULP1",15.064
"TULP2",17.768
"TULP3",63.917
"TULP4",279.592
"TUSC1",2.051
"TUSC2",8.224
"TUSC3",349.434
"TUSC5",21.324
"TUT1",17.132
"TWF1",12.652
"TWF2",10.65
"TWIST1",96.681
"TWIST2",62.511
"TWISTNB",13.625
"TWSG1",67.653
"TXK",67.863
"TXLNA",18.599
"TXLNB",52.078
"TXLNG",58.092
"TXN",12.829
"TXN2",14.994
"TXNDC11",63.798
"TXNDC12",36.04
"TXNDC15",27.722
"TXNDC16",121.932
"TXNDC17",3.783
"TXNDC2",3.549
"TXNDC5",29.297
"TXNDC9",21.72
"TXNIP",4.165
"TXNL1",54.392
"TXNL4A",63.138
"TXNL4B",50.142
"TXNRD1",134.526
"TXNRD2",66.475
"TXNRD3",83.376
"TYK2",30.147
"TYMP",4.333
"TYMS",15.974
"TYR",118.307
"TYRO3",25.911
"TYRO3P",2.704
"TYROBP",3.894
"TYRP1",24.851
"TYSND1",8.695
"TYW1",244.346
"TYW1B",269.454
"TYW3",33.526
"U2AF1",14.6345
"U2AF1L4",2.981
"U2AF2",20.569
"UACA",109.039
"UAP1",38.336
"UAP1L1",7.038
"UBA1",24.267
"UBA2",42.899
"UBA3",25.678
"UBA5",23.651
"UBA52",5.82
"UBA6",88.527
"UBA7",8.739
"UBAC1",28.411
"UBAC2",185.66
"UBAP1",73.51
"UBAP2",127.256
"UBAP2L",51.331
"UBASH3B",158.798
"UBB",1.947
"UBC",5.764
"UBD",4.41
"UBE2A",9.88
"UBE2B",20.813
"UBE2C",4.381
"UBE2D1",35.778
"UBE2D2",102.002
"UBE2D3",74.513
"UBE2D4",29.698
"UBE2DNL",0.739
"UBE2E1",85.413
"UBE2E2",388.773
"UBE2E3",109.337
"UBE2F",75.955
"UBE2G1",97.369
"UBE2G2",33.439
"UBE2H",122.217
"UBE2I",18.138
"UBE2J1",26.223
"UBE2J2",19.976
"UBE2K",84.748
"UBE2L3",74.587
"UBE2L6",16.628
"UBE2M",3.248
"UBE2MP1",0.549
"UBE2N",36.589
"UBE2NL",1.184
"UBE2O",63.755
"UBE2Q1",10.451
"UBE2Q2",57.793
"UBE2Q2P1",44.435
"UBE2Q2P2",64.933
"UBE2QL1",46.286
"UBE2R2",102.837
"UBE2S",8.032
"UBE2T",10.323
"UBE2U",63.741
"UBE2V1",34.835
"UBE2V2",56.308
"UBE2W",98.813
"UBE2Z",20.687
"UBE3A",105.299
"UBE3B",59.303
"UBE3C",130.459
"UBE4A",39.626
"UBE4B",148.407
"UBFD1",17.027
"UBIAD1",22.843
"UBL3",86.313
"UBL4A",2.953
"UBL4B",1.477
"UBL5",2.223
"UBL7",15.205
"UBLCP1",22.959
"UBN1",35.695
"UBN2",77.88
"UBOX5",52.623
"UBP1",53.035
"UBQLN1",48.24
"UBQLN2",4.229
"UBQLN3",2.685
"UBQLN4",18.493
"UBQLNL",2.312
"UBR1",163.216
"UBR2",129.442
"UBR3",256.673
"UBR4",135.77
"UBR5",159.829
"UBR7",22.159
"UBTD1",72.341
"UBTD2",74.431
"UBTF",16.593
"UBTFL1",1.181
"UBXN1",2.619
"UBXN10",9.963
"UBXN11",37.035
"UBXN2A",77.624
"UBXN2B",40.237
"UBXN4",43.436
"UBXN6",12.823
"UBXN7",84.812
"UBXN8",34.759
"UCA1",3.7165
"UCHL1",12.042
"UCHL3",56.54
"UCHL5",47.83
"UCK1",7.467
"UCK2",84.087
"UCKL1",16.586
"UCMA",12.567
"UCN",1.045
"UCN2",2.046
"UCN3",9.683
"UCP1",9.371
"UCP2",8.64
"UCP3",9.154
"UEVLD",59.138
"UFC1",6.08
"UFD1L",29.305
"UFM1",13.77
"UFSP1",0.995
"UFSP2",26.445
"UGCG",38.603
"UGDH",29.556
"UGGT1",104.477
"UGGT2",251.902
"UGP2",50.622
"UGT1A7",91.361
"UGT2A1",64.4435
"UGT2A2",50.333
"UGT2A3",23.328
"UGT2B10",15.203
"UGT2B11",210.113
"UGT2B15",133.215
"UGT2B17",31.343
"UGT2B28",142.915
"UGT2B4",45.849
"UGT2B7",61.624
"UGT3A1",40.595
"UGT3A2",36.341
"UGT8",79.769
"UHMK1",32.378
"UHRF1",59.074
"UHRF1BP1",91.123
"UHRF1BP1L",114.393
"UHRF2",93.903
"UIMC1",117.628
"ULBP1",9.703
"ULBP2",7.235
"ULBP3",5.945
"ULK1",28.516
"ULK2",97.107
"ULK3",7.23
"ULK4",715.831
"UMODL1",80.494
"UMPS",14.827
"UNC119",5.961
"UNC119B",13.205
"UNC13A",87.037
"UNC13B",243.346
"UNC13C",620.51
"UNC13D",17.492
"UNC45A",23.913
"UNC45B",41.528
"UNC50",9.936
"UNC5A",70.418
"UNC5B",90.294
"UNC5C",386.702
"UNC5CL",12.306
"UNC5D",561.093
"UNC80",227.307
"UNC93A",44.85
"UNC93B1",13.878
"UNCX",4.411
"UNG",13.418
"UNK",41.028
"UNKL",51.546
"UOX",32.403
"UPB1",34.283
"UPF1",36.298
"UPF2",123.148
"UPF3A",24.233
"UPF3B",18.976
"UPK1A",11.967
"UPK1B",31.636
"UPK2",33.395
"UPK3A",10.892
"UPK3B",6.093
"UPK3BL",5.766
"UPP1",20.105
"UPP2",259.452
"UPRT",30.515
"UQCR10",3.044
"UQCR11",17.712
"UQCRB",9.714
"UQCRC1",11.974
"UQCRC2",31
"UQCRFS1",8.22
"UQCRH",13.145
"UQCRHL",2.179
"UQCRQ",1.471
"URB1",82.008
"URB2",33.965
"URGCP",50.517
"URM1",10.626
"UROD",3.428
"UROS",38.268
"USE1",4.483
"USF1",6.726
"USF2",10.843
"USH1C",50.521
"USH1G",7.172
"USH2A",800.502
"USHBP1",33.61
"USMG5",7.425
"USO1",89.693
"USP1",15.507
"USP10",79.944
"USP11",15.638
"USP12",105.754
"USP13",136.646
"USP14",56.246
"USP15",157.093
"USP16",29.859
"USP17L2",1.909
"USP17L6P",1.196
"USP18",27.498
"USP19",12.892
"USP2",26.511
"USP20",47.14
"USP21",6.273
"USP22",44.167
"USP24",148.754
"USP25",150.044
"USP26",72.478
"USP27X",2.617
"USP28",77.696
"USP29",12.788
"USP3",90.129
"USP30",64.937
"USP31",87.864
"USP32",243.376
"USP33",63.865
"USP34",283.306
"USP35",25.899
"USP36",54.06
"USP37",118.11
"USP38",38.913
"USP39",46.426
"USP4",62.881
"USP40",91.262
"USP42",56.68
"USP43",84.993
"USP44",34.93
"USP45",89.349
"USP46",68.363
"USP47",117.9
"USP48",105.308
"USP49",105.465
"USP5",14.504
"USP50",46.146
"USP51",4.586
"USP53",82.93
"USP54",128.415
"USP6",58.596
"USP6NL",157.808
"USP7",72.42
"USP8",90.039
"USP9X",150.944
"USP9Y",154.788
"USPL1",43.077
"UST",329.662
"UTF1",1.284
"UTP11L",15.566
"UTP14A",23.64
"UTP14C",8.909
"UTP15",17.934
"UTP18",37.408
"UTP20",106.507
"UTP23",82.96
"UTP3",2.072
"UTP6",40.866
"UTRN",567.333
"UTS2",10.429
"UTY",219.924
"UVRAG",328.028
"UXS1",101.036
"UXT",7.363
"VAC14",113.722
"VAMP1",8.75
"VAMP2",4.397
"VAMP3",10.163
"VAMP4",42.087
"VAMP5",9.004
"VAMP7",62.476
"VAMP8",20.469
"VANGL1",56.271
"VANGL2",28.092
"VAPA",46.019
"VAPB",61.979
"VARS",18.435
"VARS2",18.217
"VASH1",20.826
"VASH2",41.517
"VASN",11.68
"VASP",20.404
"VAT1",10.518
"VAT1L",191.577
"VAV1",84.652
"VAV2",230.71
"VAV3",393.984
"VAX1",9.78
"VAX2",32.856
"VBP1",42.81
"VCAM1",19.303
"VCAN",110.838
"VCL",126.17
"VCP",17.185
"VCPIP1",38.73
"VCX",1.881
"VCX2",1.323
"VCX3A",1.5
"VCX3B",1.68
"VCY",0.655
"VCY1B",0.655
"VDAC1",33.218
"VDAC2",21.294
"VDAC3",14.273
"VDR",101.511
"VEGFA",16.303
"VEGFB",4.255
"VEGFC",109.189
"VENTX",4.525
"VENTXP1",2.715
"VENTXP7",0.771
"VEPH1",273.877
"VEZF1",16.712
"VEZT",85.044
"VGF",3.084
"VGLL1",24.655
"VGLL2",8.007
"VGLL3",53.15
"VGLL4",215.28
"VHL",11.212
"VHLL",0.675
"VIL1",34.203
"VILL",19.129
"VIM",9.334
"VIP",8.967
"VIPR1",48.274
"VIPR2",116.782
"VIT",118.102
"VKORC1",5.138
